tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2030319489993298349,"GPT-5.4 is great at coding, knowledge work, computer use, etc, and it's nice to see how much people are enjoying it.  But it's also my favorite model to talk to! We have missed the mark on model personality for awhile, so it feels extra good to be moving in the right direction.",,Tweet,,1177241,579,2836,,2026-03-07 16:27:00,,,,,
'2030318958512164966,Very grateful to Jensen for working to expand Nvidia capacity at AWS so much for us!,,Quote,,642662,175,353,,2026-03-07 16:25:00,,,,,
'2030318632899953108,Wow real range of emotion reading the second and then the the third paragraph.,,Quote,,712813,71,438,,2026-03-07 16:24:00,,,,,
'2030318481653334067,"""What is the hardest question I could ask you that you might get right?""",,Quote,,1627378,202,1154,,2026-03-07 16:23:00,,,,,
'2030318213482131670,"GPT-5.4 is really good at spreadsheets; a few finance people have finally said things to me like ""huh I guess this AI thing is real""",,Quote,,1033956,215,556,,2026-03-07 16:22:00,,,,,
'2029627696314208257,We will be able to fix these three things!,,Quote,,960706,154,701,,2026-03-05 18:38:00,,,,,
'2029623948980416681,Forgot to mention /fast!  I think people will like this.,,Quote,,417608,154,683,,2026-03-05 18:23:00,,,,,
'2029623487007183274,Codex app on Windows!,,Quote,,323432,173,335,,2026-03-05 18:22:00,,,,,
'2029622732594499630,"GPT-5.4 is launching, available now in the API and Codex and rolling out over the course of the day in ChatGPT.  It's much better at knowledge work and web search, and it has native computer use capabilities.  You can steer it mid-response, and it supports 1m tokens of context.",,Tweet,,1334820,1160,1943,,2026-03-05 18:19:00,,,,photo,https://pbs.twimg.com/media/HCqqLFAaUAQ43Cd.jpg
'2028642231138353299,"(I also would like to share this, which I wrote after thinking a little more.)  There is a lot we will talk about in the coming days, but since this is one of the first ""real deal"" decisions we have faced, I wanted to share a few things that have been heavily on my mind the past few days.  These are the principles I care most about for this decision: alignment, democratization, empowerment, and individual agency.  The democratic process must stay in control, and we must democratize AI. OpenAI should not decide the fate of the world; no private company should. We need to work with governments, but also we need to make sure individuals get increasing power.  Things are moving so fast that we need to urgently educate the world so that the democratic process has time to catch up. I think one of our most important strategic decisions ever was the principle of iterative deployment.  In particular, the key element required for democracy, such as protection of privacy, must be defended by all of society.  I believe that, as some of the creators of this new technology, we deserve to and are obligated to have a loud voice about the risks, pitfalls, and benefits we see.   I think we are heading towards a world where the relationship between governments and AI efforts is critical. This will be difficult but it has to happen; I do not see any good future where we don't get there. There should not be games and fights in the press like this; drastic government action should be avoided.  I think there are real dangers coming to the world, and maybe pretty soon; I tried to put myself in the mindset of how I'd feel the day after an attack on the US or a new bioweapon we could have helped prevent.",,Tweet,,570508,123,732,,2026-03-03 01:22:00,,,,,
'2028640354912923739,"Here is re-post of an internal post:  We have been working with the DoW to make some additions in our agreement to make our principles very clear.  1.   We are going to amend our deal to add this language, in addition to everything else:  ""• Consistent with applicable laws, including the Fourth Amendment to the United States Constitution, National Security Act of 1947, FISA Act of 1978, the AI system shall not be intentionally used for domestic surveillance of U.S. persons and nationals.  • For the avoidance of doubt, the Department understands this limitation to prohibit deliberate tracking, surveillance, or monitoring of U.S. persons or nationals, including through the procurement or use of commercially acquired personal or identifiable information.""  It’s critical to protect the civil liberties of Americans, and there was so much focus on this, that we wanted to make this point especially clear, including around commercially acquired information. Just like everything we do with iterative deployment, we will continue to learn and refine as we go.  I think this is an important change; our team and the DoW team did a great job working on it.  2. The Department also affirmed that our services will not be used by Department of War intelligence agencies (for example, the NSA). Any services to those agencies would require a follow-on modification to our contract.  3. For extreme clarity: we want to work through democratic processes. It should be the government making the key decisions about society. We want to have a voice, and a seat at the table where we can share our expertise, and to fight for principles of liberty. But we are clear on how the system works (because a lot of people have asked, if I received what I believed was an unconstitutional order, of course I would rather go to jail than follow it). But  4. There are many things the technology just isn’t ready for, and many areas we don’t yet understand the tradeoffs required for safety. We will work through these, slowly, with the DoW, with technical safeguards and other methods.  5. One thing I think I did wrong: we shouldn't have rushed to get this out on Friday. The issues are super complex, and demand clear communication. We were genuinely trying to de-escalate things and avoid a much worse outcome, but I think it just looked opportunistic and sloppy. Good learning experience for me as we face higher-stakes decisions in the future.  In my conversations over the weekend, I reiterated that Anthropic should not be designated as a SCR, and that we hope the DoW offers them the same terms we’ve agreed to.  We will host an All Hands tomorrow morning to answer more questions.",,Tweet,,3583314,612,3737,,2026-03-03 01:15:00,,,,,
'2027961896343900379,my kid's birthday dinner!,,Reply,,57802,4,67,,2026-03-01 04:19:00,,,,,
'2027961129209938058,"This is a more general point: if we have a loss of control with AGI, we are probably in a very bad place.  (I have heard some colleagues I really respect say that as long as it loves humanity, even if we 'lose control' we are probably ok. Maybe they are right, but I personally think it's really important humanity stays in control.)  This is one of the most important areas of long-term alignment research.",,Reply,,36238,6,28,,2026-03-01 04:16:00,,,,,
'2027960563285037540,"I don't know the details of what they received. If they received they same offer we did in the end, then yes I think they should have done it. But that feels like an obvious thing to say, and of course they can have a different stance.",,Reply,,26515,3,10,,2026-03-01 04:14:00,,,,,
'2027960031107551658,No.  Also you should update your apps.,,Reply,,73075,19,79,,2026-03-01 04:12:00,,,,,
'2027959937234833594,0%. I wish they still did. I would have had a better week!,,Reply,,21357,3,11,,2026-03-01 04:11:00,,,,,
'2027959788597072096,"Yes, this seems like a very good idea. I will talk to the team.",,Reply,,593961,3,12,,2026-03-01 04:11:00,,,,,
'2027959361654632733,,,Quote,,37999,3,16,,2026-03-01 04:09:00,,,,,
'2027958834741055691,"I have never known how to put an exact number on p(doom), to say nothing of how to think about the differential.  I will say this: if I thought going to work every day made it less likely that we all continue to thrive into the future, I would retire and just hang with my kids.",,Reply,,65213,6,39,,2026-03-01 04:07:00,,,,,
'2027958255331471505,"I value my liberty and safety, and yours. I believe that strong democracy, and a strong US in particular, is a very good thing for the world.  The 16 year old me thought every country should just abolish their defense department at the same time. I wish he were right, but I now thing the world is a much more fragile place.",,Reply,,101505,12,186,,2026-03-01 04:05:00,,,,,
'2027957684625150444,"Yes; I think it is an extremely scary precedent and I wish they handled it a different way. I don't think Anthropic handled it well either, but as the more powerful party, I hold the government more responsible.  I am still hopeful for a much better resolution.",,Reply,,113329,8,50,,2026-03-01 04:02:00,,,,,
'2027957178968248836,"We are not yet set up for it, but Azure is for what they do seperately with the government.  We don't yet know how long it will take us to get set up. My best guess is a small number of months.",,Reply,,25478,3,6,,2026-03-01 04:00:00,,,,,
'2027956853653811438,"I don't think this will happen. But of course if we are confident it's unconstitutional, we wouldn't follow it. The constitution is more important than any job, or staying out of jail, or whatever.  In my experience, the people in our military are far more committed to the constitution than an average person off the streets.   An important part of this is that I don't think our company is above the constitution either.",,Reply,,48716,6,53,,2026-03-01 03:59:00,,,,,
'2027924720558215542,I have to go do something for awhile but can answer more questions tonight.,,Tweet,,670716,26,288,,2026-03-01 01:51:00,,,,,
'2027922703337066787,"We deliver a system (including choosing what models to deploy), and they can use it bound by lawful ways, including laws and directives around autonomous weapons and surveillance. But we get to decide what system to build, and the DoW understands that there are lot of risks we deeply understand. We can, and will, build a lot of protections into that system, including for ensuring that the red lines are not crossed. The DoW is supportive of this approach.  We are generally quite comfortable with the laws of the US, but there are cases where the technology isn't very good, shouldn't be used, and would have serious unintended consequences.  We do not want the ability to opine on a specific (and legal) military action. But we do really want the ability to use our expertise to design a safe system.",,Reply,,196991,15,53,,2026-03-01 01:43:00,,,,,
'2027921762319827330,"Three general things from this AMA:  1. There is more open debate than I thought ther ewould be, at least in this part of Twitter, about whether we should prefer a democratically elected government or unelected private companies to have more power. I guess this is something people disagree on, but…I don’t. This seems like an important area for more discussion.  2. I think the is a question behind a lot of the questions but I haven’t seen quite articulated: What happens if the government tries to nationalize OpenAI or other AI efforts? I obviously don’t know; I have thought about it of course (it has seemed to me for a long time it might be be better if building AGI were a government project) but it doesn’t seem super likely on the current trajectory. That said, I do think a close partnership between governments and the companies building this technology is super important.  3. People take their safety (in the national security sense) more for granted than I realized, which I think is a good thing on balance but I don’t think shows enough respect to the tremendous work it takes for that to happen.  Also, I am on the whole very grateful for the level of reasonable and good-faith engagement here. It was not what I expected.",,Tweet,,1283476,119,462,,2026-03-01 01:39:00,,,,,
'2027917750858092921,"Enforcing the SCR designation on Anthropic would be very bad for our industry and our country, and obviously their company.  We said to the DoW before and after. We said that part of the reason we were willing to do this quickly was in the hopes of de-esclation.  I feel competitive with Anthropic for sure, but successfully building safe superintelligence and widely sharing the benefits is way more important that any company competition. I believe they would do something to try to help us in the face of great injustice if we could.  We should all care very much about the precedent.  I saw in some other tweet that I must not be willing to criticize the DoW (it said something about sucking their dick too hard to be able to say anything critical, but I assume this was the intent).  To say it very clearly: I think this is a very bad decision from the DoW and I hope they reverse it. If we take heat for strongly criticizing it, so be it.",,Reply,,236002,97,90,,2026-03-01 01:24:00,,,,,
'2027916067436433538,"The main reason for the rush was an attempt to de-escalate matters at a time when it felt like things could get extremely hot.  I am confident in our team's ability to build a safe system with all of their tools--including policy and legal matters, but also many technical layers.",,Reply,,40615,5,18,,2026-03-01 01:17:00,,,,,
'2027915703526035673,"This is a complicated one we struggled with a lot, and until recently it was easier for us to just not have to think about it much and let other companies figure it out.  We decided we will work with other allied nations, and we think a balance of power in the world is important, to say nothing of a strong US.",,Reply,,45231,4,30,,2026-03-01 01:15:00,,,,,
'2027914887658344595,Extremely support her right to do so.,,Reply,,27144,5,11,,2026-03-01 01:12:00,,,,,
'2027914492961820839,"Yes, we will turn it off in that very unlikely event, but we believe the U.S. government is an institution that does its best to follow law and policy.   What we won't do is turn it off because we disagree with a particular (legal military) decision. We trust their authority.",,Reply,,234298,18,233,,2026-03-01 01:11:00,,,,,
'2027914050802426054,"We both continue to have very similar redlines.  We continue to both believe DPA/SCR actions are very scary.  I believe we may have a different opinion on what to rely on to enforce those redlines. We believe the contract and laws are important, but also we really have to be able to depend on building a great safety stack and to have experts work on ensuring the model does what it's supposed to do. We negotiated hard for this.  We will learn and have to make updates as we go. This will go both ways; if the DoW says ""your system is doing something in the name of safety but it's not actually making this safer"" we should also adapt for that.  As I have said before, we are experts in AI but not elected officials. We want to work inside the democratic system.",,Reply,,35118,6,11,,2026-03-01 01:09:00,,,,,
'2027913483011170667,"If we were asked to do something unconstitutional or illegal, we will walk away. Please come visit me in jail if necessary.",,Reply,,120648,30,92,,2026-03-01 01:07:00,,,,,
'2027913049437573541,"We will deploy FDEs, and have cleared researchers.",,Reply,,95141,7,32,,2026-03-01 01:05:00,,,,,
'2027911640256286973,"It was definitely rushed, and the optics don't look good.  We really wanted to de-escalate things, and we thought the deal on offer was good.  If we are right and this does lead to a de-escalation between the DoW and the industry, we will look like geniuses, and a company that took on a lot of pain to do things to help the industry.  If not, we will continue to be characterized as as rushed and uncareful.  I don't where it's going to land, but I have already seen promising signs.  I think a good relationship between the government and the companies developing this technology is critical over the next couple of years.",,Reply,,121768,22,75,,2026-03-01 00:59:00,,,,,
'2027910972636364836,"They will have their own opinions, but the two things I am currently most worried about where AI can help are a) the ability to defend against major cyber attacks (eg something on the scale of taking our whole electrical grid down) and b) the ability to contribute to biosecurity. I do not think we are currently set up well enough to detect and respond to a novel pandemic threat.",,Reply,,84113,26,30,,2026-03-01 00:57:00,,,,,
'2027909903671844922,Yes. They will absolutely not be able to do that.,,Reply,,40615,7,33,,2026-03-01 00:52:00,,,,,
'2027909609323958710,@boazbaraktcs is also going to help out with answers!,,Tweet,,654314,14,104,,2026-03-01 00:51:00,,,,,
'2027909420970308050,"The round was closed before this all happened, so new investors were not aware. This is small from us from a business perspective, but clearly it's causing very negative PR for us in the moment.  I hope (and believe) our investors would be aligned with our values and reasons for doing this.",,Reply,,15083,3,9,,2026-03-01 00:50:00,,,,,
'2027908779015340193,"We currently have three redlines. I could see us changing them or adding more as the technology evolves, and there are new risks we don't yet understand. Iterative deployment is one of our most-important safety principles, and is a big part of why it was so important that we could write and update our safety classifiers.  But a really important point: we are not elected. We have a democratic process where we do elect our leaders. We have expertise with the technology and understand its limitations, but I think you should be terrified of a private company deciding on what is and isn't ethical in the most important areas.  Seems fine for us to decide how ChatGPT should respond to a controversial question. But I really don't want us to decide what to do if a nuke is coming towards the US.",,Reply,,61791,23,25,,2026-03-01 00:48:00,,,,,
'2027907909380870547,"Starlink wasn't having its best day, and then my laptop died. Had 4% battery to get the tweet out with a bad connection, it was very stressful. Then I couldn't log back on for an hour!",,Reply,,386799,7,59,,2026-03-01 00:44:00,,,,,
'2027907706313707676,"1. No explicit or implicit threats. In fact, I could tell that as of Weds, the DoW was genuinely surprised we were willing to consider.  2. I think I would, and it would be lost in the noise of the SCR stuff.",,Reply,,212136,9,46,,2026-03-01 00:44:00,,,,,
'2027907075565883600,"We would not do that, because it violates the constitution. Also, I cannot overstate how much the DoW has been extremely aligned on this point.  However, maybe this is the question you are really asking: what would we do if there were a constitutional amendment that made it legal?  Maybe I would quit my job.  I very deeply believe in the democratic process, and that our elected leaders have the power, and that we all have to uphold the constitution.  I am terrified of a world where AI companies act like they have more power than the government.  I would also be terrified of a world where our government decided mass domestic surveillance was ok. I don't know how I'd come to work every day if that were the state of the country/Constitution.",,Reply,,1898160,68,799,,2026-03-01 00:41:00,,,,,
'2027906144837202059,"No, we had some different ones. But our terms would now be available to them (and others) if they wanted.",,Reply,,125223,9,31,,2026-03-01 00:37:00,,,,,
'2027905929614921837,"Yes, I am. If we have to take on that fight we will, but it clearly exposes us to some risk.  I am still very hopeful this is going to get resolved, and part of why we wanted to act fast was to help increase the chances of that.",,Reply,,163193,10,38,,2026-03-01 00:37:00,,,,,
'2027905510578761820,@natseckatrina who leads some of our national security work is going to jump in to answer some of your questions,,Tweet,,627818,22,172,,2026-03-01 00:35:00,,,,,
'2027905451418173823,"I don't think they would do anything, but it seems very unimportant?",,Reply,,66834,2,32,,2026-03-01 00:35:00,,,,,
'2027904991953096948,"For a long time, we were planning to non-classified work only. We thought the DoW clearly needed an AI partner, and doing classified work is clearly much more complex. We have said no to previous deals in classified settings that Anthropic took.  We started talking with the DoW many months ago about our non-classified work.  This week things shifted into high gear on the classified side. We found the DoW to be flexible on what we needed, and we want to support them in their very important mission.  The reason for rushing is an attempt to de-escalate the situation. I think the current path things are on is dangerous for Anthropic, healthy competition, and the US. We negotiated to make sure similar terms would be offered to all other AI labs.  I know what it's like to feel backed into a corner, and I think it's worth some empathy to the DoW. They are on the a very dedicated group of people with, as I mentioned, an extremely important mission. I cannot imagine doing their work.  Our industry tells them ""The technology we are building is going to be the high order bit in geopolitical conflict. China is rushing ahead. You are very behind.""  And then we say  ""But we won't help you, and we think you are kind of evil.""  I don't think I'd react great in that situation.  I do not believe unelected leaders of private companies should have as much power as our democratically elected government. But I do think we need to help them.",,Reply,,470197,90,152,,2026-03-01 00:33:00,,,,,
'2027903064347447625,"Thinking through non-domestic surveillance. I have accepted that the US military is going to do some amount of surveillance on foreigners, and I know foreign governments try to do it to us, but I still don't like it.  I think it is very important that society thinks through the consequences of this; perhaps the single principle I care most about for AI is that it is democratized, and I can see surveillance making that worse.  On the other hand, I also respect the democratic process. I don't think this is up to me to decide.",,Reply,,100383,28,50,,2026-03-01 00:25:00,,,,,
'2027902421599719859,"I can't speak for them, but to speculate with the best understanding of the situation.  *First, I saw reporting that they were extremely close on a deal, and for much of the time both sides really wanted to reach one. I have seen what happens in tense negotiations when things get stressed and deteriorate super fast, and I could believe that was a large part of what happened here.  *We believe in a layered approach to safety--building a safety stack, deploying FDEs and having our safety and alignment researcher involved, deploying via cloud, working directly with the DoW. Anthropic seemed more focused on specific prohibitions in the contract, rather than citing applicable laws, which we felt comfortable with. We feel that it it's very important to build safe system, and although documents are also important, I'd clearly rather rely on technical safeguards if I only had to pick one.  *We and the DoW got comfortable with the contractual language, but I can understand other people would have a different opinion here.  *I think Anthropic may have wanted more operational control than we did.",,Reply,,203982,38,67,,2026-03-01 00:23:00,,,,,
'2027900042720498089,I'd like to answer questions about our work with the DoW and our thinking over the past few days. Please AMA.,,Tweet,,7127338,560,7334,,2026-03-01 00:13:00,,,,,
'2027578652477821175,"Tonight, we reached an agreement with the Department of War to deploy our models in their classified network.  In all of our interactions, the DoW displayed a deep respect for safety and a desire to partner to achieve the best possible outcome.  AI safety and wide distribution of benefits are the core of our mission. Two of our most important safety principles are prohibitions on domestic mass surveillance and human responsibility for the use of force, including for autonomous weapon systems.  The DoW agrees with these principles, reflects them in law and policy, and we put them into our agreement.  We also will build technical safeguards to ensure our models behave as they should, which the DoW also wanted. We will deploy FDEs to help with our models and to ensure their safety, we will deploy on cloud networks only.  We are asking the DoW to offer these same terms to all AI companies, which in our opinion we think everyone should be willing to accept. We have expressed our strong desire to see things de-escalate away from legal and governmental actions and towards reasonable agreements.  We remain committed to serve all of humanity as best we can. The world is a complicated, messy, and sometimes dangerous place.",,Tweet,,38350618,3875,15386,,2026-02-28 02:56:00,,,,,
'2027578580159631610,"Tonight, we reached an agreement with the Department of War to deploy our models in their classified network.  In all of our interactions, the DoW displayed a deep respect for safety and a desire to partner to achieve the best possible outcome.  AI safety and wide distribution of benefits are the core of our mission. Two of our most important safety principles are prohibitions on domestic mass surveillance and human responsibility for the use of force, including for autonomous weapon systems.  The DoW agrees with these principles, reflects them in law and policy, and we put them into our agreement.  We also will build technical safeguards to ensure our models behave as they should, which the DoW also wanted. We will deploy FDEs to help with our models and to ensure their safety, we will deploy on cloud networks only.  We are asking the DoW to offer these same terms to all AI companies, which in our opinion we think everyone should be willing to accept. We have expressed our strong desire to see things de-escalate away from legal and governmental actions and towards reasonable agreements.  We remain committed to serve all of humanity as best we can. The world is a complicated, messy, and sometimes dangerous place.",,Tweet,,15801320,1074,4367,,2026-02-28 02:56:00,,,,,
'2027578508042723599,"Tonight, we reached an agreement with the Department of War to deploy our models in their classified network.  In all of our interactions, the DoW displayed a deep respect for safety and a desire to partner to achieve the best possible outcome.  AI safety and wide distribution of benefits are the core of our mission. Two of our most important safety principles are prohibitions on domestic mass surveillance and human responsibility for the use of force, including for autonomous weapon systems.  The DoW agrees with these principles, reflects them in law and policy, and we put them into our agreement.  We also will build technical safeguards to ensure our models behave as they should, which the DoW also wanted. We will deploy FDEs to help with our models and to ensure their safety, we will deploy on cloud networks only.  We are asking the DoW to offer these same terms to all AI companies, which in our opinion we think everyone should be willing to accept. We have expressed our strong desire to see things de-escalate away from legal and governmental actions and towards reasonable agreements.  We remain committed to serve all of humanity as best we can. The world is a complicated, messy, and sometimes dangerous place.",,Tweet,,8500885,1010,3437,,2026-02-28 02:56:00,,,,,
'2027386258700599531,"SoftBank is an incredible and high-conviction partner. We are excited to welcome them again as a major investor, and to do much more across their ecosystem.",,Tweet,,389604,49,116,,2026-02-27 14:12:00,,,,,
'2027386257031246228,"NVIDIA has long been one of our most important partners, and their chips are the foundation of AI computing. We are grateful for their continued trust in us, and excited to run their systems in AWS. Their upcoming generations should be great.",,Tweet,,458469,51,91,,2026-02-27 14:12:00,,,,,
'2027386255621984391,"We continue to have a great relationship with Microsoft. Our stateless API will remain exclusive to Azure, and we will build out much more capacity with them.",,Tweet,,485703,66,78,,2026-02-27 14:12:00,,,,,
'2027386254074302584,"We are excited to partner with Amazon to bring a new generation of products to market, especially around new enterprise products like the stateful runtime environment. We are also very excited to make great use of Tranium.",,Tweet,,529304,87,110,,2026-02-27 14:12:00,,,,,
'2027386252555919386,"We have raised a $110 billion round of funding from Amazon, NVIDIA, and SoftBank.  We are grateful for the support from our partners, and have a lot of work to do to bring you the tools you deserve.",,Tweet,,8993166,2554,4099,,2026-02-27 14:12:00,,,,,
'2027087700214591913,"We often get asked how people who are not technical can contribute to AGI. One area is research recruiting.   Tifa (@tifafafafa) is looking for exceptional recruiters from non-traditional backgrounds, former founders especially.  We believe the best research teams are built through context, taste and a real feel for where the field is headed next; research recruiting is about finding people who will move the frontier forward, not just filling roles.  Should be an interesting thing!",,Tweet,,897267,254,1070,,2026-02-26 18:25:00,,,,,
'2027087689359753483,Thank you and will work hard to continue to earn your tokens!,,Quote,,511292,71,375,,2026-02-26 18:25:00,,,,,
'2027087128514183553,"Many times, Greg has shown clear conviction in doing whatever he thought would be important to defend the mission and people of OpenAI, especially when it was hard. Here he talks about many of those moments.",,Quote,,659286,80,413,,2026-02-26 18:23:00,,,,,
'2024826822060290508,"Great meeting with PM @narendramodi today to talk about the incredible energy around AI in India.  India is our fastest growing market for codex globally, up 4x  in weekly users in the past 2 weeks alone.  🇮🇳!",,Tweet,,4800983,2355,2096,,2026-02-20 12:41:00,,,,photo,https://pbs.twimg.com/media/HBmhLRaWgAANwWX.jpg
'2023839310764802349,Happy for my brother.  An absolute triumph for Benchmark.,,Quote,,1153165,103,675,,2026-02-17 19:17:00,,,,,
'2023838999341920283,"Extremely grateful to work with Josh. No one could ask for a more committed, more thoughtful, or harder-working investor.",,Quote,,631584,89,525,,2026-02-17 19:16:00,,,,,
'2023463428892094655,🦞,,Tweet,,1922756,793,2424,,2026-02-16 18:24:00,,,,,
'2023453150334906839,(Also best family ❤️),,Tweet,,223718,11,185,,2026-02-16 17:43:00,,,,,
'2023453083595141411,Best OpenAI sweatshirt ever,,Tweet,,345272,50,591,,2026-02-16 17:43:00,,,,photo,https://pbs.twimg.com/media/HBS_mJObcAM97y7.jpg
'2023233085509410833,Codex weekly users have more than tripled since the beginning of the year!,,Tweet,,1031261,262,1439,,2026-02-16 03:08:00,,,,,
'2023150230905159801,Peter Steinberger is joining OpenAI to drive the next generation of personal agents. He is a genius with a lot of amazing ideas about the future of very smart agents interacting with each other to do very useful things for people. We expect this will quickly become core to our product offerings.  OpenClaw will live in a foundation as an open source project that OpenAI will continue to support. The future is going to be extremely multi-agent and it's important to us to support open source as part of that.,,Tweet,,16821973,4239,4852,,2026-02-15 21:39:00,,,,,
'2022729429710237977,"These are obviously not earth-shattering results, but the ability to produce genuinely new knowledge, however small, is a significant milestone and I hope we all take it seriously, with excitement and caution.",,Tweet,,303890,68,358,,2026-02-14 17:47:00,,,,,
'2022729068949717182,"We went from AI systems that struggled to do grade school math to AI systems that can solve research-level math problems in just a few years.  I agree with Jakub this is perhaps the most important eval now.  I am also pretty sure the main reaction will be ""it's not that hard"" :)",,Quote,,1069520,321,1290,,2026-02-14 17:46:00,,,,,
'2022011797524582726,GPT-5.3-Codex-Spark is launching today as a research preview for Pro.  More than 1000 tokens per second!  There are limitations at launch; we will rapidly improve.,,Quote,,1190272,442,1984,,2026-02-12 18:15:00,,,,,
'2021984777470193767,We have a special thing launching to Codex users on the Pro plan later today. It sparks joy for me. I think you are going to love it...,,Tweet,,2087345,332,2073,,2026-02-12 16:28:00,,,,,
'2021606985469211065,"From how the team operates, I always thought Codex would eventually win. But I am pleasantly surprised to see it happening so quickly.  Thank you to all the builders; you inspire us to work even harder.",,Quote,,1328783,267,1764,,2026-02-11 15:27:00,,,,,
'2021452911511998557,"We updated GPT-5.2 (the instant model) in ChatGPT today. Not a huge change, but hopefully you find it a little better.",,Tweet,,1596131,366,2038,,2026-02-11 05:15:00,,,,,
'2020977975081177343,More than 1 million people downloaded Codex App in the first week.  60+% growth in overall Codex user last week!  We'll keep Codex available to Free/Go users after this promotion; we may have to reduce limits there but we want everyone to be able to try Codex and start building.,,Tweet,,1003836,300,1334,,2026-02-09 21:47:00,,,,,
'2020940848159130094,"We want to get it to all API customers quickly. This is our first model at at high for cybersecurity, and doing the extra work is taking us a little longer.",,Tweet,,242705,44,183,,2026-02-09 19:20:00,,,,,
'2020940847190356092,"GPT-5.3-Codex is rolling out today in Cursor, Github, and VS Code!",,Tweet,,525642,340,653,,2026-02-09 19:20:00,,,,,
'2020881268435747075,.@SebastienBubeck is so so good; incredible researcher and leader.,,Tweet,,763875,74,395,,2026-02-09 15:23:00,,,,,
'2020877095971516430,lol sure,,Reply,,48416,15,108,,2026-02-09 15:07:00,,,,photo,https://pbs.twimg.com/media/HAuYvoBbMAEvIBY.jpg
'2020876034313531581,Throwback to a tweet from the day ChatGPT launched.  Life comes at you fast.,,Quote,,820268,318,1164,,2026-02-09 15:02:00,,,,,
'2020678853468053516,"Not solved yet, but 5.3 will help build the thing that solves it",,Quote,,795052,202,906,,2026-02-09 01:59:00,,,,,
'2020678222892212705,yes and yes!,,Reply,,88269,8,120,,2026-02-09 01:56:00,,,,,
'2020677993673433330,Proud of the team for getting Pantheon and The Singularity is Near in the same Super Bowl ad,,Tweet,,449013,94,607,,2026-02-09 01:55:00,,,,,
'2020677606639804852,$50 and we can talk,,Reply,,125319,6,77,,2026-02-09 01:54:00,,,,,
'2020677047190987229,-xhigh-xfast?!,,Reply,,179242,17,130,,2026-02-09 01:52:00,,,,,
'2020676869436371256,tibo.,,Reply,,106984,7,53,,2026-02-09 01:51:00,,,,,
'2019856484033868267,very early still,,Reply,,97539,16,155,,2026-02-06 19:31:00,,,,,
'2019814741129195576,How would you prefer us to charge for Codex?,,Tweet,,1155802,104,2570,,2026-02-06 16:45:00,,,,,
'2019813802049696064,The 5.3 lovefest is so nice to see.  Don't think we've had so much excitement for a model since the original GPT-4.,,Tweet,,958437,235,2140,,2026-02-06 16:41:00,,,,,
'2019812576482517322,"appreciate this, but what an aesthetic mess  (nice that it's mathematically accurate i guess)",,Quote,,1117447,101,564,,2026-02-06 16:36:00,,,,,
'2019476207532933132,"This is our first model that hits ""high"" for cybersecurity on our preparedness framework.  We are piloting a Trusted Access framework, and committing $10 million in API credits to accelerate cyber defense.  https://openai.com/index/trusted-access-for-cyber/",,Tweet,,234619,52,137,,2026-02-05 18:20:00,,,,,
'2019475805726744808,"It was amazing to watch how much faster we were able to ship 5.3-Codex by using 5.3-Codex, and fore sure this is a sign of things to come.",,Tweet,,215256,41,149,,2026-02-05 18:18:00,,,,,
'2019475551719977453,"I love building with this model; it feels like more of a step forward than the benchmarks suggest.  Also you can choose ""pragmatic"" or ""friendly"" for its personality; people have strong preferences one way or the other!",,Quote,,473690,151,818,,2026-02-05 18:17:00,,,,,
'2019474754529321247,"GPT-5.3-Codex is here!  *Best coding performance (57% SWE-Bench Pro, 76% TerminalBench 2.0, 64% OSWorld). *Mid-task steerability and live updates during tasks. *Faster! Less than half the tokens of 5.2-Codex for same tasks, and >25% faster per token! *Good computer use.",,Tweet,,2382130,1576,1515,,2026-02-05 18:14:00,,,,,
'2019457420972482763,🩵,,Reply,,93972,12,138,,2026-02-05 17:05:00,,,,,
'2019442363794342319,I was not ready,,Reply,,66241,6,95,,2026-02-05 16:05:00,,,,,
'2019442016594088211,Big drop for Codex users later today!  You can just build things.,,Tweet,,1144524,341,1416,,2026-02-05 16:04:00,,,,,
'2019441202655899860,"Oracle, Uber, State Farm, Thermo Fisher, Intuit, HP are some of the first new partners, joining partners like T-Mobile, Cisco, and BBVA who have already piloted a lot of the approach.",,Tweet,,381013,53,162,,2026-02-05 16:01:00,,,,,
'2019441201120763920,"It uses Codex to power agents built by companies, third parties, or OpenAI, and makes it easy to securely manage which agents get access to what.",,Tweet,,378900,42,87,,2026-02-05 16:01:00,,,,,
'2019441198734209374,"The companies that succeed in the future are going to make very heavy use of AI. People will manage teams of agents to do very complex things.  Today we are launching Frontier, a new platform to enable these companies.",,Tweet,,1776452,860,1291,,2026-02-05 16:01:00,,,,,
'2019220470260986344,👀,,Reply,,177749,30,127,,2026-02-05 01:24:00,,,,,
'2019219967250669741,Codex is now over 1 million active users!,,Tweet,,755636,273,1536,,2026-02-05 01:22:00,,,,,
'2019140276246442089,Confusing thing for them to do...or maybe not,,Reply,,85908,9,143,,2026-02-04 20:05:00,,,,,
'2019139765015310773,"it is true, but just wait a little longer...",,Quote,,825353,90,522,,2026-02-04 20:03:00,,,,,
